"seqid","window_length","window_start","window_end","window_type","window_origin","KD_hydropathy","KD_max_hydropathy","rose_hydropathy","rose_max_hydropathy","Hessa_hydropathy","Hessa_max_hydropathy"
"YNL012W",9,4,12,"SP","phobius",28.4,3.15555555555556,7.54,0.837777777777778,4.08,0.453333333333333
"YOL163W",26,21,46,"TM","phobius",52.2888888888889,2.01111111111111,21.2622222222222,0.817777777777778,22.62,0.87
"YCR011C",9,12,20,"SP","phobius",24.5,2.72222222222222,7.39,0.821111111111111,0.47,0.0522222222222222
"YOR065W",19,36,54,"TM","phobius",38.6333333333333,2.03333333333333,14.6722222222222,0.772222222222222,12.8988888888889,0.678888888888889
"YDR352W",23,6,28,"TM","phobius",47.5333333333333,2.06666666666667,18.5277777777778,0.805555555555556,27.3444444444444,1.18888888888889
"YIL014W",11,15,25,"SP","phobius",29.9444444444444,2.72222222222222,9.02,0.82,5.06,0.46
"YMR071C",30,29,58,"TM","phobius",98.3333333333333,3.27777777777778,25.3,0.843333333333333,27.6333333333333,0.921111111111111
"YIL090W",20,41,60,"TM","phobius",42.6666666666667,2.13333333333333,16.3555555555556,0.817777777777778,8.86666666666667,0.443333333333333
"YOL026C",21,35,55,"TM","phobius",41.7666666666667,1.98888888888889,16.6833333333333,0.794444444444444,26.4833333333333,1.26111111111111
"YOR149C",20,6,25,"TM","phobius",49.1111111111111,2.45555555555556,16.4888888888889,0.824444444444444,31.8888888888889,1.59444444444444
"YDR319C",19,12,30,"TM","phobius",53.4111111111111,2.81111111111111,15.4111111111111,0.811111111111111,18.3244444444444,0.964444444444444
"YPR028W",21,38,58,"TM","phobius",61.8333333333333,2.94444444444444,17.6633333333333,0.841111111111111,15.9833333333333,0.761111111111111
"YMR015C",18,42,59,"TM","phobius",56.4,3.13333333333333,15.26,0.847777777777778,15.76,0.875555555555556
"YER074W-A",19,6,24,"TM","phobius",63.1222222222222,3.32222222222222,16.1711111111111,0.851111111111111,18.4511111111111,0.971111111111111
"YGL194C-A",18,12,29,"TM","phobius",74.8,4.15555555555556,15.56,0.864444444444444,11.02,0.612222222222222
"YJL051W",25,12,36,"TM","phobius",66.9444444444445,2.67777777777778,20.3055555555556,0.812222222222222,25.0833333333333,1.00333333333333
"YDR420W",8,9,16,"SP","phobius",20.8,2.6,6.47111111111111,0.808888888888889,4.41777777777778,0.552222222222222
"YBL039W-B",19,23,41,"TM","phobius",42.6444444444444,2.24444444444444,15.9177777777778,0.837777777777778,12.0333333333333,0.633333333333333
"YOR079C",23,6,28,"TM","phobius",71.5555555555556,3.11111111111111,19.1922222222222,0.834444444444444,35.8544444444444,1.55888888888889
"YKL140W",20,14,33,"TM","phobius",60.6666666666667,3.03333333333333,16.8666666666667,0.843333333333333,19.2888888888889,0.964444444444444
"YLR448W",18,30,47,"TM","phobius",43.2,2.4,14.54,0.807777777777778,25.26,1.40333333333333
"YKL124W",21,40,60,"TM","phobius",62.7666666666667,2.98888888888889,17.5233333333333,0.834444444444444,21.0466666666667,1.00222222222222
"YJL183W",19,33,51,"TM","phobius",59.5333333333333,3.13333333333333,16.0655555555556,0.845555555555556,27.6133333333333,1.45333333333333
"YLR130C",21,26,46,"TM","phobius",80.2666666666667,3.82222222222222,17.9666666666667,0.855555555555556,12.5766666666667,0.598888888888889
"YHR188C",13,3,15,"SP","phobius",29.9,2.3,10.6311111111111,0.817777777777778,1.51666666666667,0.116666666666667
"YDR434W",19,9,27,"TM","phobius",52.5666666666667,2.76666666666667,16.1288888888889,0.848888888888889,17.9655555555556,0.945555555555555
"YNL326C",20,6,25,"TM","phobius",30,1.5,16.4666666666667,0.823333333333333,22.4666666666667,1.12333333333333
"YLR300W",9,6,14,"SP","phobius",19.8,2.2,7.27,0.807777777777778,2.26,0.251111111111111
"YNL279W",19,17,35,"TM","phobius",55.3111111111111,2.91111111111111,15.6222222222222,0.822222222222222,23.0111111111111,1.21111111111111
"YJL077C",22,35,56,"TM","phobius",56.9555555555556,2.58888888888889,18.4066666666667,0.836666666666667,22.3422222222222,1.01555555555556
"YAL053W",9,10,18,"SP","phobius",25.2,2.8,7.72,0.857777777777778,2.05,0.227777777777778
"YMR272W-B",11,3,13,"SP","phobius",27.0111111111111,2.45555555555556,8.89777777777778,0.808888888888889,6.57555555555556,0.597777777777778
"YPL006W",12,3,14,"SP","phobius",34,2.83333333333333,9.98666666666667,0.832222222222222,9.14666666666667,0.762222222222222
"YJL116C",11,3,13,"SP","phobius",21.7555555555556,1.97777777777778,8.51888888888889,0.774444444444444,2.82333333333333,0.256666666666667
"YLR241W",19,37,55,"TM","phobius",47.9222222222222,2.52222222222222,15.4322222222222,0.812222222222222,14.2922222222222,0.752222222222222
"YKL077W",12,6,17,"SP","phobius",29.8666666666667,2.48888888888889,9.74666666666667,0.812222222222222,9.36,0.78
"YHR151C",12,3,14,"SP","phobius",34.9333333333333,2.91111111111111,10.28,0.856666666666667,5.22666666666667,0.435555555555556
"YCL012C",13,9,21,"SP","phobius",42.0333333333333,3.23333333333333,10.8911111111111,0.837777777777778,5.35888888888889,0.412222222222222
"YPR075C",12,7,18,"SP","phobius",3.6,0.3,8.44,0.703333333333333,10.6266666666667,0.885555555555556
"YBR199W",19,12,30,"TM","phobius",65.8666666666667,3.46666666666667,15.8122222222222,0.832222222222222,12.1388888888889,0.638888888888889
"YER069W",8,3,10,"SP","phobius",10.2222222222222,1.27777777777778,6.01777777777778,0.752222222222222,7.27111111111111,0.908888888888889
"YMR305C",8,6,13,"SP","phobius",16,2,6.30222222222222,0.787777777777778,6.01777777777778,0.752222222222222
"YDR542W",12,4,15,"SP","phobius",29.0666666666667,2.42222222222222,9.38666666666667,0.782222222222222,4.76,0.396666666666667
"YGL012W",21,40,60,"TM","phobius",47.8333333333333,2.27777777777778,17.1966666666667,0.818888888888889,20.9533333333333,0.997777777777778
"YML028W",22,34,55,"TM","phobius",61.8444444444444,2.81111111111111,17.9422222222222,0.815555555555556,18.4311111111111,0.837777777777778
"YBR070C",23,6,28,"TM","phobius",62.6111111111111,2.72222222222222,18.86,0.82,14.8477777777778,0.645555555555556
"YDR169C-A",8,23,30,"SP","phobius",16,2,6.32888888888889,0.791111111111111,6.20444444444444,0.775555555555556
"YIL075C",11,3,13,"SP","phobius",22.3666666666667,2.03333333333333,8.50666666666667,0.773333333333333,11.4155555555556,1.03777777777778
"YKL224C",12,4,15,"SP","phobius",29.0666666666667,2.42222222222222,9.38666666666667,0.782222222222222,4.76,0.396666666666667
"YOR045W",19,31,49,"TM","phobius",51.7222222222222,2.72222222222222,15.7066666666667,0.826666666666667,18.1977777777778,0.957777777777778
"YDR331W",11,7,17,"SP","phobius",35.2,3.2,9.31333333333333,0.846666666666667,2.59111111111111,0.235555555555556
"YBR286W",9,8,16,"SP","phobius",16,1.77777777777778,7.01,0.778888888888889,5.62,0.624444444444444
"YAL059W",9,9,17,"SP","phobius",26,2.88888888888889,7.4,0.822222222222222,9.9,1.1
"YIL134C-A",18,13,30,"TM","phobius",58.4,3.24444444444444,14.88,0.826666666666667,23.86,1.32555555555556
"YDR126W",15,5,19,"SP","phobius",52,3.46666666666667,12.7333333333333,0.848888888888889,3.75,0.25
"YJL174W",9,8,16,"SP","phobius",32.1,3.56666666666667,7.71,0.856666666666667,7.82,0.868888888888889
"YLL053C",21,6,26,"TM","phobius",35.2333333333333,1.67777777777778,16.4733333333333,0.784444444444444,21.07,1.00333333333333
